1;8:0:00;-30.330870;-70.402690;1;627.39;212.22;109.92;9;2.90;8.93
1;8:1:00;-30.149698;-70.392272;0;543.60;259.00;109.32;9;3.00;8.75
1;8:2:00;-30.924962;-70.575048;1;763.34;325.09;222.98;3;8.98;2.03
1;8:3:00;-30.826907;-70.437301;0;573.16;104.96;313.67;8;5.34;8.18
1;8:4:00;-30.759543;-70.131604;0;752.20;119.99;218.61;6;4.64;1.63
1;8:5:00;-30.802951;-70.231515;1;81.99;142.25;188.12;8;6.05;7.34
1;8:6:00;-30.784156;-70.489567;1;422.09;42.00;90.82;4;5.74;5.10
1;8:7:00;-30.013263;-70.163701;0;389.92;254.81;30.09;1;9.02;2.29
1;8:8:00;-30.107079;-70.957844;1;99.71;118.92;254.59;9;8.38;3.23
1;8:9:00;-30.381136;-70.565302;1;350.66;192.33;41.35;6;6.52;5.87
1;8:10:00;-30.290380;-70.863119;0;847.03;11.52;152.79;1;9.96;5.15
1;8:11:00;-30.885350;-70.431591;0;577.50;213.05;328.31;3;4.95;3.78
1;8:12:00;-30.738217;-70.542352;0;952.68;63.50;93.35;4;7.51;1.81
1;8:13:00;-30.595056;-70.190964;0;239.43;215.06;274.91;3;7.28;4.41
1;8:14:00;-30.538003;-70.348743;0;761.03;149.60;110.27;4;7.53;3.65
1;8:15:00;-30.298091;-70.085155;1;3.80;242.38;246.81;7;4.50;8.28
1;8:16:00;-30.961231;-70.617636;0;733.64;36.15;127.17;4;1.25;6.29
1;8:17:00;-30.098935;-70.000967;0;350.27;125.69;224.58;6;4.67;4.87
1;8:18:00;-30.714417;-70.816127;0;616.18;151.71;47.39;7;0.05;4.76
1;8:19:00;-30.419457;-70.183124;0;906.00;286.32;173.22;9;0.97;5.82
1;8:20:00;-30.053617;-70.748077;0;799.41;294.79;223.08;7;2.31;4.50
1;8:21:00;-30.286582;-70.319066;1;72.00;31.14;313.07;9;1.35;1.64
1;8:22:00;-30.879144;-70.546108;1;88.20;195.09;36.32;5;2.27;5.39
1;8:23:00;-30.055754;-70.649788;0;199.20;14.20;275.13;6;9.80;0.07
1;8:24:00;-30.088432;-70.424098;1;741.78;109.31;54.63;5;9.77;3.74
1;8:25:00;-30.706790;-70.727816;1;334.84;116.77;305.65;8;2.96;9.68
1;8:26:00;-30.574542;-70.799681;0;703.41;358.28;199.77;3;2.64;2.96
1;8:27:00;-30.480004;-70.123268;1;884.87;103.67;308.04;9;1.90;6.62
1;8:28:00;-30.664112;-70.984417;0;360.86;80.54;342.32;2;9.23;7.76
1;8:29:00;-30.608112;-70.972329;1;300.14;236.80;264.11;10;3.82;3.99
1;8:30:00;-30.343784;-70.509502;1;250.49;243.45;344.36;5;6.73;4.40
1;8:31:00;-30.049280;-70.025303;1;476.03;166.69;254.57;9;4.81;3.41
1;8:32:00;-30.666109;-70.108151;1;853.25;158.74;181.13;3;5.33;6.14
1;8:33:00;-30.980614;-70.186395;0;859.44;158.98;265.74;4;5.26;4.85
1;8:34:00;-30.941889;-70.716573;0;451.63;133.23;195.94;2;4.01;9.00
1;8:35:00;-30.146384;-70.831210;0;698.66;277.83;274.77;6;9.71;4.97
1;8:36:00;-30.808394;-70.371409;1;557.09;349.30;136.20;7;9.74;3.49
1;8:37:00;-30.298145;-70.838417;1;162.07;246.42;204.60;5;6.40;8.08
1;8:38:00;-30.120928;-70.308802;0;129.16;82.87;243.12;6;3.41;7.26
1;8:39:00;-30.177956;-70.531299;0;537.45;341.80;164.45;9;7.12;3.72
1;8:40:00;-30.029104;-70.138245;1;500.02;272.68;59.56;6;4.18;8.59
1;8:41:00;-30.977394;-70.958203;0;71.25;183.49;2.36;7;9.46;5.29
1;8:42:00;-30.111610;-70.852694;0;101.79;80.28;132.88;9;3.82;2.31
1;8:43:00;-30.631453;-70.288344;0;115.23;123.53;95.88;7;1.46;1.57
1;8:44:00;-30.877166;-70.010924;1;568.99;326.31;187.89;7;0.29;3.02
1;8:45:00;-30.505257;-70.627059;1;364.22;169.52;190.14;9;2.64;7.14
1;8:46:00;-30.161158;-70.844564;1;301.92;269.99;160.86;8;6.34;9.42
1;8:47:00;-30.354708;-70.390475;0;299.14;343.80;166.79;4;5.25;7.78
1;8:48:00;-30.698341;-70.044331;0;377.60;206.76;172.84;9;3.23;8.06
1;8:49:00;-30.779612;-70.086340;1;585.45;58.77;127.83;7;4.54;4.25
1;8:50:00;-30.473087;-70.254078;0;679.23;131.13;254.67;2;8.54;6.50
1;8:51:00;-30.623484;-70.331277;0;783.05;61.43;90.81;5;3.74;6.31
1;8:52:00;-30.357485;-70.297361;1;237.34;226.92;94.38;4;5.71;5.74
1;8:53:00;-30.330721;-70.776006;1;475.33;168.43;318.26;9;5.33;0.98
1;8:54:00;-30.266163;-70.045568;0;520.72;100.91;135.20;4;4.03;6.64
1;8:55:00;-30.937618;-70.493773;0;561.78;324.56;4.30;1;5.61;7.75
1;8:56:00;-30.165627;-70.344228;1;912.95;294.08;330.47;3;9.27;2.16
1;8:57:00;-30.961381;-70.133344;1;502.62;63.83;136.66;7;9.32;6.49
1;8:58:00;-30.570881;-70.462776;0;688.57;337.66;68.53;6;5.35;9.87
1;8:59:00;-30.321709;-70.857382;0;201.98;272.31;167.61;6;0.42;3.73
1;9:0:00;-30.048927;-70.125591;1;449.89;312.50;225.57;3;2.93;0.96
1;9:1:00;-30.729044;-70.064461;0;344.66;72.47;161.11;9;2.49;7.87
1;9:2:00;-30.239309;-70.605018;1;103.68;323.48;83.14;10;8.22;9.09
1;9:3:00;-30.391862;-70.245299;0;521.88;308.13;319.26;1;7.20;9.53
1;9:4:00;-30.819050;-70.731495;1;946.22;79.67;193.99;3;3.52;8.48
1;9:5:00;-30.705434;-70.664402;0;86.53;116.30;110.39;1;8.54;7.11
1;9:6:00;-30.037503;-70.999642;1;540.82;167.07;255.18;1;6.21;4.65
1;9:7:00;-30.992821;-70.154682;0;718.15;317.27;251.93;2;6.20;7.97
1;9:8:00;-30.919783;-70.397913;1;561.83;340.51;329.10;7;1.73;2.11
1;9:9:00;-30.476712;-70.418887;1;232.93;214.22;42.28;1;1.94;4.76
1;9:10:00;-30.640444;-70.533265;1;797.47;1.06;233.04;2;2.23;4.09
1;9:11:00;-30.082034;-70.302097;0;780.92;113.71;94.63;5;2.86;4.26
1;9:12:00;-30.117534;-70.952617;0;392.95;184.89;155.81;5;3.35;3.81
1;9:13:00;-30.063034;-70.871050;0;404.38;128.30;9.63;5;0.48;1.18
1;9:14:00;-30.450844;-70.948593;1;164.43;242.24;199.07;8;8.05;8.09
1;9:15:00;-30.993879;-70.381251;1;60.13;299.08;67.76;4;9.57;9.58
1;9:16:00;-30.103433;-70.168388;1;992.18;25.84;289.37;6;6.82;9.44
1;9:17:00;-30.777796;-70.071334;1;395.70;174.10;195.24;4;1.36;6.01
1;9:18:00;-30.084773;-70.970328;0;388.94;253.11;200.47;7;0.34;1.00
1;9:19:00;-30.172018;-70.172544;0;963.43;181.35;92.44;9;1.13;5.22
1;9:20:00;-30.958567;-70.383862;1;507.27;248.34;309.91;3;3.40;8.08
1;9:21:00;-30.916640;-70.440859;1;645.66;316.29;96.17;3;6.78;1.23
1;9:22:00;-30.146385;-70.390779;0;408.28;310.59;228.73;8;4.13;7.67
1;9:23:00;-30.834433;-70.252400;1;726.84;345.84;323.87;4;6.62;7.06
1;9:24:00;-30.500520;-70.610037;1;650.76;350.32;97.47;7;1.58;0.94
1;9:25:00;-30.896399;-70.063272;0;433.60;11.34;82.88;8;8.86;8.89
1;9:26:00;-30.247801;-70.596741;0;90.76;293.79;289.36;6;0.82;3.86
1;9:27:00;-30.003389;-70.372038;0;150.49;324.28;217.26;8;4.84;1.99
1;9:28:00;-30.847493;-70.190250;0;812.76;296.07;36.91;9;2.12;8.58
1;9:29:00;-30.741689;-70.661308;1;993.93;204.77;345.69;5;4.59;7.90
1;9:30:00;-30.548242;-70.541549;0;378.33;66.17;83.37;10;6.65;5.78
