46
46_01_METROPOLITANA_01;8:1:00;-30.971912;-70.477870;0;460.51;168.65;322.85;1;2.12;3.85
46_01_METROPOLITANA_01;8:2:00;-30.432930;-70.146520;1;47.93;83.42;40.38;8;2.69;7.97
46_01_METROPOLITANA_01;8:3:00;-30.958762;-70.311986;1;383.16;152.28;198.09;2;4.00;5.39
46_01_METROPOLITANA_01;8:4:00;-30.527341;-70.998496;0;855.13;171.34;183.39;8;0.35;7.59
46_01_METROPOLITANA_01;8:5:00;-30.733553;-70.158599;0;795.05;2.67;100.43;8;3.76;4.00
46_01_METROPOLITANA_01;8:6:00;-30.862979;-70.545361;1;691.73;182.18;196.40;1;4.77;9.82
46_01_METROPOLITANA_01;8:7:00;-30.789241;-70.017354;0;985.67;309.05;155.22;4;3.49;9.52
46_01_METROPOLITANA_01;8:8:00;-30.145703;-70.338359;1;546.55;169.27;241.38;7;7.16;8.87
46_01_METROPOLITANA_01;8:9:00;-30.343973;-70.824004;1;742.32;338.37;94.53;4;3.44;0.27
46_01_METROPOLITANA_01;8:10:00;-30.777216;-70.246526;0;606.50;32.58;344.52;3;2.47;8.94
46_01_METROPOLITANA_01;8:11:00;-30.006491;-70.663033;1;250.10;351.30;78.17;5;7.68;7.72
46_01_METROPOLITANA_01;8:12:00;-30.733877;-70.784762;0;564.38;211.59;217.63;6;9.36;7.92
46_01_METROPOLITANA_01;8:13:00;-30.741392;-70.529824;0;353.99;38.15;95.83;2;6.13;6.46
46_01_METROPOLITANA_01;8:14:00;-30.283000;-70.193118;0;39.61;333.79;353.63;10;0.99;9.16
46_01_METROPOLITANA_01;8:15:00;-30.650440;-70.384091;0;676.77;17.93;166.80;3;3.88;7.42
46_01_METROPOLITANA_01;8:16:00;-30.718878;-70.446090;1;930.96;100.09;127.32;10;9.31;8.59
46_01_METROPOLITANA_01;8:17:00;-30.027177;-70.384780;1;324.07;209.84;28.57;5;1.01;1.57
46_01_METROPOLITANA_01;8:18:00;-30.322830;-70.598509;1;93.90;101.71;202.01;4;7.15;9.17
46_01_METROPOLITANA_01;8:19:00;-30.691892;-70.018474;1;148.47;157.35;5.76;3;9.33;9.99
46_01_METROPOLITANA_01;8:20:00;-30.387270;-70.268501;0;493.52;312.44;298.30;4;2.66;5.84
46_01_METROPOLITANA_01;8:21:00;-30.666096;-70.919926;0;88.35;143.30;7.96;9;6.20;9.12
46_01_METROPOLITANA_01;8:22:00;-30.432816;-70.370617;1;2.41;191.76;130.71;5;6.81;0.91
46_01_METROPOLITANA_01;8:23:00;-30.431177;-70.132826;1;38.08;235.56;0.16;4;1.95;1.81
46_01_METROPOLITANA_01;8:24:00;-30.087771;-70.309846;1;330.46;221.97;185.11;3;1.54;9.20
46_01_METROPOLITANA_01;8:25:00;-30.546338;-70.138677;1;911.30;290.06;270.54;2;3.47;0.65
46_01_METROPOLITANA_01;8:26:00;-30.841637;-70.860171;1;388.60;29.16;80.17;6;1.64;9.20
46_01_METROPOLITANA_01;8:27:00;-30.806248;-70.009406;0;718.38;137.57;105.87;7;6.01;0.64
46_01_METROPOLITANA_01;8:28:00;-30.296614;-70.251521;1;829.31;81.56;174.23;8;2.83;4.50
46_01_METROPOLITANA_01;8:29:00;-30.147717;-70.375217;1;657.49;136.32;284.47;7;1.89;8.79
46_01_METROPOLITANA_01;8:30:00;-30.513917;-70.266180;1;792.88;125.99;7.27;10;0.39;7.71
46_01_METROPOLITANA_01;8:31:00;-30.671829;-70.136406;0;165.33;28.76;95.95;3;8.07;9.23
46_01_METROPOLITANA_01;8:32:00;-30.811750;-70.788928;1;400.66;260.36;109.96;7;8.99;2.88
46_01_METROPOLITANA_01;8:33:00;-30.548474;-70.961078;1;722.78;48.89;21.42;1;5.85;6.82
46_01_METROPOLITANA_01;8:34:00;-30.254891;-70.804419;0;405.53;241.96;23.50;8;7.07;8.34
46_01_METROPOLITANA_01;8:35:00;-30.489666;-70.532344;0;455.50;94.13;25.96;10;5.22;7.04
46_01_METROPOLITANA_01;8:36:00;-30.908880;-70.334137;0;208.88;84.86;257.96;8;8.78;5.23
46_01_METROPOLITANA_01;8:37:00;-30.663345;-70.029646;1;532.76;297.34;35.51;3;2.86;3.45
46_01_METROPOLITANA_01;8:38:00;-30.220909;-70.296815;1;830.70;252.18;146.87;1;1.76;9.90
46_01_METROPOLITANA_01;8:39:00;-30.793799;-70.624032;0;77.93;315.98;251.63;3;7.43;4.95
46_01_METROPOLITANA_01;8:40:00;-30.251311;-70.381844;0;419.80;323.77;145.93;6;3.78;1.50
46_01_METROPOLITANA_01;8:41:00;-30.098983;-70.983692;1;605.05;140.31;127.99;6;6.23;3.79
46_01_METROPOLITANA_01;8:42:00;-30.546442;-70.352070;1;572.03;216.78;97.42;5;2.85;3.25
