1;8:0:00;-30.386887;-70.504183;0;790.12;109.76;352.27;4;9.57;6.60
1;8:1:00;-30.162706;-70.009478;0;175.01;328.33;222.94;7;5.07;1.72
1;8:2:00;-30.089942;-70.138291;0;402.63;101.97;299.77;6;5.75;4.99
1;8:3:00;-30.181898;-70.206817;0;85.23;18.00;299.85;7;8.16;5.44
1;8:4:00;-30.680006;-70.375478;0;323.30;71.02;155.06;2;8.34;1.00
1;8:5:00;-30.984316;-70.813816;1;300.13;214.09;95.39;8;1.21;9.69
1;8:6:00;-30.308194;-70.165873;1;341.01;337.65;25.10;7;8.36;8.53
1;8:7:00;-30.775341;-70.800098;0;756.67;20.78;35.24;2;5.54;9.72
1;8:8:00;-30.114286;-70.577587;1;811.26;126.31;72.88;2;5.79;3.96
1;8:9:00;-30.553525;-70.475061;1;599.85;183.82;180.49;3;8.11;1.72
1;8:10:00;-30.855278;-70.396159;1;452.78;139.50;106.19;9;3.27;9.93
1;8:11:00;-30.171096;-70.811898;0;920.15;339.91;323.18;9;8.60;4.29
1;8:12:00;-30.473000;-70.882405;1;614.15;349.29;171.87;2;2.17;3.42
1;8:13:00;-30.617894;-70.927870;1;865.36;222.29;44.11;2;7.29;1.94
1;8:14:00;-30.609344;-70.425011;1;30.72;226.51;351.06;10;7.98;2.69
1;8:15:00;-30.229801;-70.079123;1;935.75;204.53;307.51;3;3.06;9.86
1;8:16:00;-30.817032;-70.710603;0;45.65;255.56;255.48;4;3.18;7.31
1;8:17:00;-30.070724;-70.423895;0;736.99;216.57;92.70;10;9.48;9.76
1;8:18:00;-30.113600;-70.408965;0;246.22;317.99;296.30;1;5.38;9.04
1;8:19:00;-30.807196;-70.898641;0;921.39;334.73;345.91;6;6.08;0.18
1;8:20:00;-30.591288;-70.171177;0;491.96;209.18;246.94;8;6.91;0.77
1;8:21:00;-30.140891;-70.115325;0;671.50;285.86;33.53;5;1.52;1.39
1;8:22:00;-30.374381;-70.804801;0;531.77;145.01;260.00;4;3.55;2.21
1;8:23:00;-30.278837;-70.677752;0;827.75;64.45;346.17;6;4.23;4.55
1;8:24:00;-30.730440;-70.673911;0;528.96;169.57;9.93;9;6.31;8.51
1;8:25:00;-30.154531;-70.055750;0;74.95;349.34;330.77;8;9.87;8.81
1;8:26:00;-30.248499;-70.849579;1;694.57;312.22;233.85;4;1.42;1.06
1;8:27:00;-30.353634;-70.211323;1;64.11;175.66;357.17;6;0.71;3.79
1;8:28:00;-30.180168;-70.098664;0;35.20;178.83;286.97;1;4.95;0.21
1;8:29:00;-30.036584;-70.635733;0;290.92;224.27;3.35;10;0.92;9.17
1;8:30:00;-30.710953;-70.719901;1;498.31;260.06;287.35;4;5.13;6.50
1;8:31:00;-30.822488;-70.601618;0;549.48;51.33;202.17;4;2.37;1.47
1;8:32:00;-30.782732;-70.250436;0;172.71;274.09;245.41;9;8.29;1.93
1;8:33:00;-30.638486;-70.114316;1;355.41;143.41;317.93;9;9.44;1.82
1;8:34:00;-30.563314;-70.810395;1;338.98;231.37;19.76;4;2.14;9.16
1;8:35:00;-30.405365;-70.467959;0;911.43;21.25;62.02;1;8.85;6.44
1;8:36:00;-30.907281;-70.903045;0;673.72;262.70;222.75;3;2.61;4.91
1;8:37:00;-30.740318;-70.884250;0;621.58;304.57;83.62;9;3.14;5.96
1;8:38:00;-30.066810;-70.383520;1;893.66;202.62;42.95;2;4.29;0.68
1;8:39:00;-30.800618;-70.174177;1;792.89;238.22;234.03;7;2.43;9.45
1;8:40:00;-30.332831;-70.478255;0;549.17;224.86;313.06;4;6.52;4.71
1;8:41:00;-30.675609;-70.232762;1;238.28;220.99;358.35;6;3.08;1.88
1;8:42:00;-30.622790;-70.420923;1;180.74;219.85;146.58;10;7.37;2.54
1;8:43:00;-30.437838;-70.598848;1;782.61;307.76;13.31;7;7.77;1.73
1;8:44:00;-30.996729;-70.721695;1;90.26;235.90;161.07;3;9.72;4.22
1;8:45:00;-30.604205;-70.358322;0;198.14;78.09;234.94;6;4.89;0.96
1;8:46:00;-30.045765;-70.340680;0;440.76;120.42;23.15;9;3.36;3.23
1;8:47:00;-30.093901;-70.007020;0;967.09;333.50;79.81;1;9.18;3.21
1;8:48:00;-30.414864;-70.163613;1;288.91;230.41;266.70;2;5.22;3.72
1;8:49:00;-30.522922;-70.453676;1;625.34;220.69;275.19;8;4.92;5.94
1;8:50:00;-30.035760;-70.178101;1;959.13;48.92;264.80;5;0.00;2.57
1;8:51:00;-30.669255;-70.439348;0;79.90;157.53;43.69;10;7.89;6.54
1;8:52:00;-30.446525;-70.508167;0;462.31;345.83;107.41;5;1.39;2.30
1;8:53:00;-30.503261;-70.728765;0;753.04;219.48;347.09;6;4.57;7.72
1;8:54:00;-30.643945;-70.065139;1;917.56;237.59;81.16;5;4.41;1.68
1;8:55:00;-30.551511;-70.691855;0;908.59;26.06;163.89;4;5.77;4.50
1;8:56:00;-30.256944;-70.008415;0;57.08;165.40;133.69;7;6.32;6.71
1;8:57:00;-30.137648;-70.387546;0;876.58;259.61;251.59;9;1.72;9.90
1;8:58:00;-30.316383;-70.497428;1;16.85;155.96;30.95;9;0.05;4.97
1;8:59:00;-30.844835;-70.213899;1;824.42;340.69;135.97;5;5.54;3.06
1;9:0:00;-30.915847;-70.001768;0;850.02;266.06;266.82;4;1.63;5.40
1;9:1:00;-30.612632;-70.000200;1;170.91;134.02;87.79;6;8.54;1.36
1;9:2:00;-30.131211;-70.100987;1;601.60;250.84;166.60;6;8.73;2.96
1;9:3:00;-30.264272;-70.088970;1;532.40;187.52;13.48;4;3.58;9.01
1;9:4:00;-30.257706;-70.647617;0;453.35;105.00;231.05;6;2.98;6.54
1;9:5:00;-30.152167;-70.630756;0;60.38;31.21;308.11;8;1.76;1.21
1;9:6:00;-30.638921;-70.456103;0;394.11;58.70;254.00;10;7.40;5.69
1;9:7:00;-30.762753;-70.947401;0;199.68;241.82;146.57;6;2.62;2.97
1;9:8:00;-30.679129;-70.546543;0;77.75;141.67;357.49;4;2.13;9.60
1;9:9:00;-30.455040;-70.389073;0;513.52;19.75;268.15;7;6.51;4.18
1;9:10:00;-30.461077;-70.494978;1;65.05;196.00;268.49;5;0.30;8.44
1;9:11:00;-30.031323;-70.049159;1;830.69;165.28;159.15;6;2.61;4.04
1;9:12:00;-30.031991;-70.509734;1;340.98;213.36;50.96;4;9.83;5.82
1;9:13:00;-30.262985;-70.920916;1;637.53;108.61;348.48;5;8.74;8.41
1;9:14:00;-30.076477;-70.486264;1;268.20;322.06;326.78;4;7.57;6.36
1;9:15:00;-30.588711;-70.287640;1;886.85;154.41;339.98;1;5.13;4.52
1;9:16:00;-30.189263;-70.812533;0;298.28;347.68;223.54;4;6.41;7.68
1;9:17:00;-30.862116;-70.426851;1;502.90;289.20;358.35;8;0.73;1.96
1;9:18:00;-30.650421;-70.001310;0;211.45;250.61;217.23;7;8.93;4.47
1;9:19:00;-30.256661;-70.596793;0;894.03;299.45;298.84;8;3.99;8.34
1;9:20:00;-30.757084;-70.052917;0;39.06;349.41;32.07;8;2.82;0.70
1;9:21:00;-30.609672;-70.107394;1;152.36;189.67;291.39;5;8.50;0.23
1;9:22:00;-30.576526;-70.831563;1;689.23;302.47;194.32;8;8.41;6.17
1;9:23:00;-30.229871;-70.133634;0;468.66;49.12;321.86;8;3.36;4.41
1;9:24:00;-30.857332;-70.995208;1;884.07;322.43;89.55;7;2.16;3.31
1;9:25:00;-30.136516;-70.059110;0;276.45;328.65;339.47;7;6.16;4.06
1;9:26:00;-30.151269;-70.780022;0;33.54;158.51;269.37;8;4.42;8.75
1;9:27:00;-30.590415;-70.161013;1;785.81;176.65;144.16;9;1.86;7.96
1;9:28:00;-30.145490;-70.079295;0;380.61;209.22;227.68;6;9.75;7.16
1;9:29:00;-30.442024;-70.406779;0;326.09;294.64;283.05;7;2.43;2.68
1;9:30:00;-30.661644;-70.944959;0;722.82;347.87;309.07;8;4.95;4.11
1;9:31:00;-30.135078;-70.921244;0;80.12;80.84;7.95;7;3.14;9.24
1;9:32:00;-30.650582;-70.502839;1;427.37;328.79;359.72;8;6.86;7.63
1;9:33:00;-30.439558;-70.777004;1;955.48;26.93;2.54;6;2.79;0.88
1;9:34:00;-30.302599;-70.177282;1;362.43;158.18;285.83;8;2.03;8.04
1;9:35:00;-30.669320;-70.155857;0;78.02;90.43;69.18;3;7.46;5.94
1;9:36:00;-30.954958;-70.557935;1;533.20;239.58;59.07;3;4.71;7.27
1;9:37:00;-30.760425;-70.860477;0;791.98;193.03;188.45;4;6.03;2.49
1;9:38:00;-30.463090;-70.566731;1;393.80;244.33;239.22;2;7.26;6.15
1;9:39:00;-30.025474;-70.704751;1;638.95;64.90;282.26;8;8.73;9.17
1;9:40:00;-30.918292;-70.862480;0;309.76;233.63;90.21;6;0.63;6.14
1;9:41:00;-30.134845;-70.815535;1;443.46;225.74;176.41;7;1.79;2.03
1;9:42:00;-30.397270;-70.159235;0;403.68;256.27;308.14;5;8.36;5.46
1;9:43:00;-30.832417;-70.956120;0;271.62;89.38;324.64;9;8.68;3.03
1;9:44:00;-30.669977;-70.500932;0;104.18;104.23;136.83;7;3.95;7.78
1;9:45:00;-30.163821;-70.215165;1;68.49;324.30;11.77;2;6.25;7.75
1;9:46:00;-30.625314;-70.183455;0;982.37;164.76;208.21;2;8.69;6.57
1;9:47:00;-30.651035;-70.160788;0;73.72;261.92;226.53;6;0.74;9.22
1;9:48:00;-30.704353;-70.577903;0;426.65;233.26;314.32;5;0.31;1.52
1;9:49:00;-30.187812;-70.715970;1;849.46;122.52;199.73;10;3.15;0.52
1;9:50:00;-30.607744;-70.463133;0;309.91;103.74;129.66;6;8.33;4.43
1;9:51:00;-30.255645;-70.057271;0;449.22;130.69;140.41;9;2.86;0.33
1;9:52:00;-30.130612;-70.217031;0;977.39;236.27;77.98;5;4.93;2.98
1;9:53:00;-30.299422;-70.134503;1;583.60;46.14;5.25;5;9.42;4.96
1;9:54:00;-30.402040;-70.928620;0;857.92;54.12;41.39;5;3.46;0.74
1;9:55:00;-30.692155;-70.484393;1;398.43;139.65;217.11;2;7.16;2.41
1;9:56:00;-30.518027;-70.489725;1;540.78;297.43;250.30;9;1.01;4.59
1;9:57:00;-30.943988;-70.317196;0;765.92;166.94;225.76;5;9.14;6.67
1;9:58:00;-30.458857;-70.427261;1;846.71;232.98;32.20;8;5.11;3.21
1;9:59:00;-30.470125;-70.813507;1;978.37;274.80;26.39;7;2.60;1.84
1;10:0:00;-30.354952;-70.498904;1;787.03;146.19;307.04;6;3.64;7.71
1;10:1:00;-30.918082;-70.117232;0;624.26;259.90;178.94;7;0.89;7.97
1;10:2:00;-30.714502;-70.696928;1;790.17;204.25;339.86;5;9.52;8.93
1;10:3:00;-30.428350;-70.687332;1;471.31;245.19;121.97;6;3.27;6.00
1;10:4:00;-30.066911;-70.215751;0;623.63;210.25;179.11;2;1.85;4.36
1;10:5:00;-30.604842;-70.715431;1;254.40;90.58;339.61;2;3.45;4.35
1;10:6:00;-30.026194;-70.160738;1;433.49;99.31;252.06;9;1.95;7.15
1;10:7:00;-30.732901;-70.841502;1;270.14;328.03;255.50;9;8.76;0.71
1;10:8:00;-30.729820;-70.347005;0;667.80;124.14;356.32;8;7.80;8.69
1;10:9:00;-30.064374;-70.017438;0;19.85;179.31;104.42;7;9.09;9.61
1;10:10:00;-30.848013;-70.316219;1;486.31;225.50;285.57;4;2.62;6.66
